Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Region_10,Region_11,Region_12,Region_13,Region_14,Region_15,Region_16,Region_17,Region_18,Region_19,Region_20,Region_21,Region_22,Region_23,Region_24,Region_25,Region_26,Region_27,Region_28,Region_29,Region_30,Region_31,Region_32,Region_33,Region_34,Region_35,Region_36,Region_37,Region_38,Region_39,Region_40,Region_41,Region_42,Region_43,Region_44,Region_45,Region_46,Region_47,Region_48,Region_49,Region_50,Region_51,Region_52,Region_53,Region_54,Region_55,Region_56,Region_57,Region_58,Region_59,Region_60,Region_61,Region_62,Region_63,Region_64,Region_65,Region_66,Region_67,Region_68,Region_69,Region_70
742.8294635708567,443.8636363636364,920.070796460177,849.6877551020408,912.968253968254,329.8731343283582,283.52201257861634,485.15132924335376,223.24131627056673,148.6915422885572,811.817679558011,69.12141280353201,399.425,591.9285714285714,108.095,50.4876404494382,862.918918918919,770.3522267206478,760.7482269503546,414.6587301587302,606.0362694300518,280.5621301775148,592.944099378882,904.1907216494845,788.8268398268398,622.9888268156425,615.5241379310345,792.6029106029106,827.5043402777778,364.32154882154884,320.3606237816764,569.5131313131313,157.28571428571428,207.38655462184875,716.4605263157895,692.4957426679281,518.6548223350254,950.5531914893617,802.2211538461538,827.1111111111111,341.1823529411765,254.2905027932961,470.18255250403877,349.9246153846154,124.34138972809667,852.6045197740114,85.91013824884793,276.97549019607845,608.5738758029978,143.084388185654,75.85354691075514,782.5027027027027,810.728,721.8095238095239,349.17218543046357,532.3349056603773,476.3511904761905,650.0232558139535,872.4596273291926,787.9111111111112,651.4493243243244,634.6078431372549,702.7162162162163,822.4600760456274,379.91766467065867,275.4568965517241,655.3286384976526,80.68,245.55172413793105,677.1960784313726
742.369095276221,444.3181818181818,919.5132743362832,849.1204081632653,909.8042328042328,329.26119402985074,286.62264150943395,484.34355828220856,223.78793418647166,147.2139303482587,812.110497237569,69.15894039735099,401.3875,590.7487684729064,109.665,50.25393258426966,865.206081081081,766.4574898785426,762.4822695035461,415.04761904761904,606.3471502590673,278.3491124260355,593.1863354037267,901.1855670103092,789.1572871572871,622.9143389199255,616.696551724138,792.1330561330561,826.7213541666666,363.9983164983165,321.2534113060429,569.3353535353535,157.9142857142857,203.68067226890756,717.0657894736842,691.7767265846736,518.4111675126903,950.3510638297872,800.6586538461538,825.8177777777778,341.41764705882355,260.0949720670391,469.10985460420034,350.04153846153844,124.99093655589124,851.9491525423729,85.72350230414746,278.9117647058824,608.3104925053533,143.9831223628692,75.52173913043478,786.7837837837837,808.168,721.7333333333333,350.317880794702,530.6367924528302,476.42261904761904,648.4857881136951,870.111801242236,787.4444444444445,650.9391891891892,634.3235294117648,702.0,820.9153992395437,380.0883233532934,275.6616379310345,653.7840375586854,80.1,241.47413793103448,672.7647058823529
741.8454763811048,445.125,918.4601769911504,848.9918367346938,908.1111111111111,328.42537313432837,282.9559748427673,484.5828220858896,223.58318098720292,148.455223880597,809.3314917127071,69.13245033112582,400.22,591.6724137931035,110.14,49.6314606741573,863.331081081081,766.3967611336033,761.8510638297872,415.6666666666667,604.6165803108809,279.20710059171597,592.2049689440994,902.319587628866,788.7965367965368,621.8770949720671,616.1103448275862,792.3097713097713,826.3888888888889,364.2878787878788,320.7134502923977,569.030303030303,160.0857142857143,207.94117647058823,715.3815789473684,691.2715231788079,517.5634517766498,949.6063829787234,802.0793269230769,823.8,341.0352941176471,255.16201117318437,469.04684975767367,349.51846153846157,125.81268882175226,851.9943502824859,85.59907834101382,278.18382352941177,608.1434689507495,145.64135021097047,76.08237986270022,782.1594594594594,808.432,721.8285714285714,350.3841059602649,530.1650943396227,476.61309523809524,649.6899224806201,870.6335403726708,787.7513888888889,651.106418918919,633.1274509803922,702.8209459459459,820.9249049429658,380.4311377245509,276.14224137931035,653.9882629107981,79.82,246.17241379310346,672.8627450980392
741.3402722177742,443.6363636363636,918.8407079646017,849.1734693877551,907.6613756613757,327.4850746268657,283.2012578616352,483.6707566462168,223.11517367458868,147.1492537313433,808.9889502762431,68.80794701986756,400.5775,589.3645320197045,109.575,50.5685393258427,860.0371621621622,766.7125506072874,762.5921985815603,416.031746031746,605.0310880829015,278.79881656804736,593.2111801242236,903.2474226804123,789.1212121212121,620.2756052141527,616.0689655172414,793.1871101871102,826.0729166666666,363.7104377104377,320.58479532163744,568.9373737373737,160.0857142857143,203.00840336134453,715.9342105263158,691.2601702932828,518.253807106599,949.2340425531914,802.1225961538462,823.68,339.38235294117646,253.4245810055866,467.7205169628433,349.16923076923075,124.47432024169184,847.8587570621469,85.2557603686636,278.75735294117646,606.1563169164882,144.18565400843883,75.83981693363845,780.0162162162162,808.152,722.4666666666667,349.8344370860927,530.8537735849056,475.69642857142856,649.9121447028424,871.6708074534162,788.0958333333333,648.8040540540541,634.3529411764706,702.527027027027,820.5256653992395,379.9805389221557,275.50431034482756,653.9953051643192,81.04,244.60344827586206,673.9215686274509
740.9903923138511,442.8068181818182,915.9557522123894,849.8530612244898,907.4708994708994,327.0074626865672,286.3647798742138,484.03067484662574,222.963436928702,148.44278606965173,808.8342541436464,68.96909492273731,400.03,590.1379310344828,107.555,50.22696629213483,862.3581081081081,766.6315789473684,763.2092198581561,416.6746031746032,606.0725388601036,277.43195266272187,593.4244306418219,901.5154639175257,790.4704184704185,620.1173184357542,615.4620689655172,792.2889812889813,826.5894097222222,363.5808080808081,319.85575048732943,570.1393939393939,159.28571428571428,203.91596638655463,716.9736842105264,690.5695364238411,518.258883248731,949.0425531914893,801.4375,823.8088888888889,339.38235294117646,250.04469273743015,468.4636510500808,349.33384615384614,125.16616314199396,849.1299435028249,85.41013824884793,277.07598039215685,606.9079229122055,142.8987341772152,76.16933638443936,781.9324324324324,808.136,723.8190476190476,352.87417218543044,531.5188679245283,474.7261904761905,650.3410852713179,868.4906832298136,788.5333333333333,649.1706081081081,633.8627450980392,702.1503378378378,820.6720532319391,379.9955089820359,275.96120689655174,655.2723004694835,80.12,236.32758620689654,671.3529411764706
742.5108086469176,444.27840909090907,917.70796460177,852.0367346938775,909.6137566137567,327.64179104477614,280.0,484.58895705521473,223.40950639853747,147.5771144278607,808.4419889502763,69.24724061810154,401.44,591.5197044334975,108.68,49.768539325842696,861.5236486486486,769.0242914979757,764.1276595744681,416.6746031746032,606.2227979274611,279.7751479289941,594.6293995859213,903.7216494845361,792.2049062049063,622.2271880819367,614.9379310344827,794.0041580041581,828.7395833333334,364.86026936026934,321.07212475633526,571.0909090909091,160.9142857142857,207.05882352941177,716.2368421052631,692.6168401135288,519.0964467005076,949.7978723404256,803.9350961538462,824.9822222222223,340.2352941176471,254.02793296089385,469.2197092084007,350.12615384615384,124.70090634441088,852.3333333333334,85.7258064516129,277.07107843137254,608.1284796573876,143.0042194092827,76.64988558352402,780.527027027027,810.828,724.847619047619,355.6887417218543,533.3349056603773,475.89285714285717,653.8759689922481,872.0186335403727,791.5222222222222,650.4003378378378,632.7352941176471,703.3074324324324,822.6872623574144,381.01047904191614,276.7284482758621,655.7488262910798,79.1,246.47413793103448,674.0
741.8174539631706,445.78409090909093,919.1858407079646,854.195918367347,908.9153439153439,327.6268656716418,282.55974842767296,484.5276073619632,223.41133455210237,148.3582089552239,809.8397790055249,69.11258278145695,402.48,590.7512315270936,107.28,50.66067415730337,860.0,771.744939271255,767.0141843971631,416.42857142857144,608.9119170984455,281.3313609467456,597.304347826087,904.1134020618557,795.5281385281386,622.5418994413408,615.648275862069,797.2203742203742,830.7022569444445,365.27946127946126,322.4600389863548,571.7111111111111,160.34285714285716,205.3613445378151,718.0394736842105,691.7824030274361,520.5634517766498,950.2872340425532,806.1394230769231,825.2088888888889,339.55882352941177,254.35195530726256,468.62197092084006,349.41692307692307,125.66465256797584,848.45197740113,85.27880184331798,278.61764705882354,607.0985010706638,143.34599156118142,76.00228832951944,777.8864864864864,812.212,727.552380952381,353.7417218543046,534.9716981132076,476.3809523809524,656.5426356589147,873.5341614906832,793.5597222222223,650.1807432432432,634.0784313725491,704.4459459459459,824.4058935361217,381.1511976047904,275.88793103448273,656.1830985915493,79.68,243.48275862068965,674.2549019607843
741.8590872698159,446.17045454545456,918.3274336283185,856.165306122449,908.4656084656085,328.3134328358209,285.8805031446541,484.75051124744374,224.3839122486289,146.74129353233832,811.9723756906077,69.06401766004414,401.215,590.960591133005,110.175,49.98202247191011,861.793918918919,775.6801619433198,769.6666666666666,418.58730158730157,612.1917098445596,283.7810650887574,601.3954451345755,904.4020618556701,800.1082251082252,626.3296089385475,616.751724137931,799.1101871101871,833.0850694444445,367.1750841750842,321.4522417153996,574.6707070707071,158.8,205.12605042016807,718.1973684210526,692.0889309366131,521.8324873096446,952.1808510638298,807.2572115384615,824.5333333333333,340.05882352941177,248.4804469273743,469.2197092084007,350.72,124.91540785498489,852.54802259887,85.56912442396313,276.91911764705884,608.880085653105,144.73839662447259,76.09839816933638,781.1621621621622,813.744,730.0095238095238,353.6092715231788,537.5235849056604,476.64285714285717,660.046511627907,872.527950310559,795.6347222222222,653.3733108108108,634.0098039215686,705.0861486486486,825.8802281368821,383.1452095808383,276.87931034482756,657.6713615023474,79.42,242.5,674.6078431372549
745.3290632506005,450.9318181818182,918.1061946902655,856.1755102040817,912.1375661375662,332.17910447761193,285.6352201257862,486.76278118609406,225.691042047532,151.10945273631842,817.9558011049724,69.40618101545253,401.7325,594.8399014778325,108.965,49.95505617977528,865.0371621621622,781.6923076923077,767.936170212766,417.57142857142856,612.0569948186528,287.29585798816566,603.48033126294,907.7577319587629,801.2958152958153,632.1154562383613,616.744827586207,798.2245322245323,834.0225694444445,369.8888888888889,323.4230019493177,575.8666666666667,158.65714285714284,206.58823529411765,718.8026315789474,694.5108798486282,525.274111675127,953.4042553191489,805.1778846153846,826.0666666666667,343.25882352941176,255.50279329608938,472.49757673667204,352.34923076923076,126.33534743202416,860.3276836158192,85.73502304147465,276.28186274509807,612.8394004282655,143.81012658227849,77.59496567505721,783.7351351351351,815.968,727.1761904761905,350.63576158940396,537.5047169811321,479.92261904761904,661.5452196382429,874.6273291925465,795.0694444444445,659.2618243243244,634.5588235294117,705.7364864864865,825.541825095057,384.5883233532934,277.07543103448273,658.6384976525821,78.5,244.29310344827587,674.3137254901961
744.968775020016,447.3693181818182,923.5486725663717,852.8448979591836,915.3333333333334,333.25373134328356,286.52201257861634,486.0286298568507,224.42778793418648,151.6044776119403,820.8839779005525,69.0485651214128,400.3625,594.9458128078818,107.27,50.38202247191011,866.543918918919,782.3036437246964,764.1702127659574,411.8968253968254,607.6010362694301,289.24852071005915,599.0103519668737,912.0463917525773,794.8484848484849,636.8119180633147,616.255172413793,797.4511434511435,832.0217013888889,368.78619528619527,321.0214424951267,572.9494949494949,158.0857142857143,211.1764705882353,714.2368421052631,695.2743614001893,519.1472081218274,954.0212765957447,804.3653846153846,830.2933333333333,344.32941176470587,255.50837988826817,472.6526655896607,350.42,125.87311178247734,860.8813559322034,85.51382488479263,277.75735294117646,613.4261241970022,143.0548523206751,76.08924485125858,784.0945945945946,815.804,725.0,345.887417218543,533.3443396226415,480.4940476190476,656.9405684754522,878.6770186335403,791.1777777777778,660.972972972973,634.5686274509804,704.5912162162163,825.0760456273764,382.87874251497004,275.51508620689657,655.3333333333334,77.04,248.32758620689654,674.2352941176471
765.4091273018415,451.76704545454544,931.1327433628319,860.5693877551021,932.063492063492,325.4179104477612,291.3836477987421,486.680981595092,221.93601462522852,150.9502487562189,830.6187845303867,67.67991169977925,417.2675,591.5,116.785,52.15505617977528,878.5472972972973,778.7044534412955,775.0,428.92857142857144,615.2331606217616,277.79881656804736,597.952380952381,928.4278350515464,797.2438672438673,631.0540037243948,624.5862068965517,806.5239085239085,832.2065972222222,363.94444444444446,339.9727095516569,571.7555555555556,175.22857142857143,225.45378151260505,729.6447368421053,713.7294228949858,515.3045685279188,954.5957446808511,805.9855769230769,848.2044444444444,340.2294117647059,255.20670391061452,465.92245557350566,338.7846153846154,124.68882175226587,876.2372881355932,81.76497695852535,295.9779411764706,612.9571734475375,155.91139240506328,72.71853546910755,797.2621621621622,815.156,721.2666666666667,349.0132450331126,532.4103773584906,473.4702380952381,638.7105943152454,888.8447204968944,787.1763888888889,661.0033783783783,654.2156862745098,710.0625,824.0674904942965,371.8532934131737,279.48275862068965,649.6408450704225,80.46,251.4051724137931,672.9607843137255
763.6156925540432,456.67045454545456,928.6460176991151,860.1142857142858,930.6402116402116,326.2313432835821,309.5157232704403,489.2638036809816,225.55941499085924,153.9726368159204,829.0497237569061,68.26490066225166,410.305,590.9433497536946,120.35,52.0,883.2972972972973,779.9757085020243,779.7234042553191,429.03968253968253,617.1295336787565,278.66272189349115,602.0621118012423,925.4896907216495,801.1096681096681,632.1601489757915,628.2137931034483,808.1018711018711,833.9140625,366.61279461279463,335.2865497076023,576.0262626262627,185.57142857142858,204.65546218487395,726.2368421052631,711.6348155156102,515.9187817258884,950.4255319148937,802.2235576923077,848.3244444444445,342.1058823529412,264.31284916201116,463.8642972536349,339.7061538461538,120.59818731117825,876.9661016949152,81.56451612903226,299.4852941176471,612.9614561027837,159.0253164556962,73.44622425629291,799.4135135135135,818.32,722.4095238095238,348.70198675496687,533.9481132075472,471.9761904761905,640.7984496124031,886.4285714285714,789.4,661.7027027027027,659.3627450980392,709.6858108108108,824.9429657794677,374.4116766467066,270.30818965517244,646.8802816901408,89.94,246.1551724137931,671.3529411764706
748.7606084867895,450.64204545454544,924.858407079646,849.0102040816327,917.7248677248677,338.96268656716416,278.9119496855346,486.70552147239266,231.53016453382085,152.90796019900498,820.707182320442,71.30905077262693,406.4325,597.9778325123152,112.845,51.20674157303371,864.9256756756756,775.2348178137652,766.3617021276596,411.62698412698415,605.7357512953367,287.61538461538464,596.9213250517598,907.6288659793814,792.4444444444445,633.7411545623836,629.8344827586207,790.5155925155925,826.7413194444445,372.8316498316498,332.98830409356725,574.6646464646465,157.2,221.6890756302521,718.5526315789474,698.8703878902554,513.0355329949239,956.6382978723404,798.6947115384615,833.7377777777778,350.40588235294115,241.15642458100558,459.2439418416801,354.2676923076923,118.40785498489426,857.6553672316384,86.55299539170507,287.1348039215686,610.3854389721628,152.9409282700422,73.22654462242564,776.2945945945946,812.776,716.4857142857143,345.71523178807945,527.938679245283,482.2202380952381,652.7855297157623,873.0186335403727,788.5527777777778,657.581081081081,665.4509803921569,701.9847972972973,817.5788973384031,387.3428143712575,280.3728448275862,652.8661971830986,67.94,250.36206896551724,673.5882352941177
745.9031224979984,443.1306818181818,915.2566371681415,844.7489795918367,907.2010582010582,328.96268656716416,279.4654088050315,478.6319018404908,222.52102376599635,144.7139303482587,810.4640883977901,68.50331125827815,408.8825,588.3054187192118,117.85,50.285393258426964,858.4966216216217,761.5627530364372,763.9822695035461,419.0079365079365,608.9533678756477,276.70414201183434,589.5569358178054,900.2628865979382,785.4617604617605,621.2979515828678,627.8896551724138,789.5218295218295,823.4418402777778,362.1363636363636,329.46198830409355,567.0727272727273,158.22857142857143,210.16806722689077,719.5131578947369,693.7937559129612,513.8121827411168,947.7340425531914,797.4759615384615,824.3733333333333,338.88823529411764,248.19553072625698,463.7124394184168,345.00615384615384,123.15407854984895,850.3276836158192,84.26958525345623,286.24754901960785,603.3340471092077,153.20675105485233,74.50572082379863,780.1513513513513,805.196,717.6047619047619,348.6622516556291,530.1462264150944,467.4047619047619,646.5219638242894,868.3788819875776,786.2458333333333,646.9932432432432,655.7647058823529,701.0844594594595,816.819391634981,376.72904191616766,276.85991379310343,648.2863849765258,71.24,252.64655172413794,671.5490196078431
745.8510808646918,440.95454545454544,915.0796460176991,845.9571428571429,907.7301587301587,327.1940298507463,286.1132075471698,479.44989775051124,220.90127970749543,145.14676616915423,811.5138121546961,67.70419426048565,407.0475,587.9926108374384,116.165,49.98202247191011,863.9932432432432,760.9838056680162,764.063829787234,418.0238095238095,608.3626943005181,270.81065088757396,589.6687370600414,901.2010309278351,786.5252525252525,618.5661080074487,629.1931034482759,793.7796257796258,824.5052083333334,360.3821548821549,328.9200779727096,566.4242424242424,164.28571428571428,208.7058823529412,719.4868421052631,694.3500473036897,516.4213197969543,950.1808510638298,798.4879807692307,824.9155555555556,337.3588235294118,250.70391061452514,464.36672051696286,343.0692307692308,123.48942598187311,852.0338983050848,83.7258064516129,284.1617647058824,601.7494646680942,154.25738396624473,74.61784897025171,785.645945945946,805.664,721.6047619047619,347.1655629139073,533.1367924528302,466.5297619047619,647.2635658914729,868.6086956521739,786.9083333333333,646.0726351351351,656.0588235294117,704.9087837837837,819.0655893536122,375.08383233532936,276.375,649.6478873239437,72.12,243.49137931034483,671.9411764705883
746.6389111289031,443.35795454545456,916.0,845.8183673469388,912.9629629629629,328.3358208955224,278.72327044025155,482.6871165644172,221.86654478976234,145.67910447761193,817.5248618784531,68.19205298013244,409.7575,592.0541871921182,116.895,49.84719101123596,863.152027027027,769.0283400809717,762.3191489361702,417.2936507936508,607.4041450777202,274.6213017751479,591.6604554865424,909.0463917525773,786.1616161616162,622.342644320298,626.8551724137931,797.1455301455302,825.5017361111111,363.06397306397304,329.8265107212476,568.7373737373738,168.05714285714285,216.32773109243698,721.2631578947369,695.0397350993378,518.8071065989848,947.436170212766,800.0697115384615,829.3644444444444,338.38235294117646,251.05027932960894,467.05815831987076,344.51076923076926,126.2870090634441,856.7627118644068,84.02764976958525,285.35049019607845,605.119914346895,153.53164556962025,75.53318077803203,780.9513513513514,810.648,721.5857142857143,349.0860927152318,532.7028301886793,470.85714285714283,649.4444444444445,872.8385093167702,786.3888888888889,649.6638513513514,653.2843137254902,706.8496621621622,820.5722433460076,376.86526946107784,276.6465517241379,650.8004694835681,75.42,249.10344827586206,674.0784313725491
746.5636509207366,449.2613636363636,917.8141592920354,847.2857142857143,913.1375661375662,332.0820895522388,287.49685534591197,484.98977505112475,223.29250457038393,146.0174129353234,817.2044198895028,68.85209713024283,408.5675,595.0147783251232,117.095,50.03820224719101,863.6587837837837,770.1093117408907,764.0106382978723,417.73015873015873,607.8134715025907,282.9585798816568,592.9006211180124,907.7061855670103,785.8744588744589,625.4301675977654,628.3586206896551,796.6756756756756,825.5295138888889,365.2912457912458,331.25925925925924,570.339393939394,168.6,213.2268907563025,722.8421052631579,695.0435193945128,520.0,947.8723404255319,799.8918269230769,829.6933333333334,340.9764705882353,257.56424581005587,468.2277867528271,346.38615384615383,124.6404833836858,852.8474576271186,84.79953917050692,285.2769607843137,607.4111349036402,152.831223628692,75.90617848970251,785.5216216216216,809.324,721.047619047619,347.8675496688742,532.9056603773585,474.8452380952381,648.7726098191215,872.7701863354038,784.875,651.7618243243244,652.1274509803922,706.5692567567568,819.7414448669201,378.04940119760477,277.9935344827586,651.2769953051643,74.84,250.72413793103448,681.4901960784314
746.5420336269016,448.3011363636364,916.1858407079646,846.1448979591837,912.9047619047619,331.6268656716418,289.1823899371069,484.64621676891613,223.036563071298,148.18905472636817,814.7900552486187,69.04635761589404,410.925,594.7241379310345,118.67,49.91460674157303,863.9662162162163,769.3117408906883,763.2872340425532,417.984126984127,607.9430051813472,281.66272189349115,591.5300207039337,907.7525773195877,784.5887445887446,624.7970204841713,630.4413793103448,796.0540540540541,826.8689236111111,364.3686868686869,329.8635477582846,568.9454545454546,169.42857142857142,214.98319327731093,722.578947368421,695.0860927152318,517.9340101522843,947.3404255319149,798.8028846153846,829.9955555555556,340.9294117647059,258.75977653631287,468.0840064620355,345.09384615384613,123.54682779456193,854.9604519774011,84.8963133640553,285.8897058823529,606.3597430406852,153.69620253164558,75.32951945080092,784.3513513513514,808.824,721.1619047619048,347.96026490066225,533.3254716981132,474.57142857142856,644.8191214470285,871.8447204968944,785.0333333333333,652.1199324324324,655.9117647058823,705.9780405405405,820.3906844106464,376.3428143712575,276.98922413793105,649.9694835680751,74.68,250.25862068965517,676.0392156862745
746.2530024019215,447.33522727272725,917.9380530973451,844.7326530612245,912.1746031746031,332.05970149253733,290.44025157232704,483.7566462167689,222.81352833638024,146.86069651741295,811.9889502762431,68.99116997792494,411.9625,592.5418719211823,120.42,50.06067415730337,864.7804054054054,765.3765182186235,762.7340425531914,417.468253968254,606.9378238341969,283.29585798816566,590.0662525879917,906.3350515463917,783.7186147186147,623.1918063314712,631.4896551724138,794.6756756756756,826.1710069444445,362.8400673400673,331.22222222222223,568.7252525252525,169.77142857142857,211.28571428571428,724.6842105263158,694.5771050141911,517.741116751269,948.8723404255319,796.5745192307693,829.8133333333334,340.1411764705882,263.30167597765364,467.4135702746365,344.88461538461536,124.85196374622356,851.7118644067797,84.97926267281106,287.3872549019608,605.3340471092077,156.0590717299578,75.00228832951944,786.5378378378379,805.556,719.3095238095239,346.88079470198676,531.9669811320755,474.9940476190476,643.5994832041343,871.3664596273292,783.7694444444444,649.0152027027027,660.1960784313726,704.5253378378378,819.3203422053232,374.8547904191617,276.42672413793105,648.943661971831,76.66,248.82758620689654,676.1176470588235
744.3939151321057,444.41477272727275,914.5309734513274,842.0877551020408,908.4761904761905,327.85820895522386,288.9937106918239,481.15132924335376,221.3071297989031,145.64676616915423,807.8011049723757,68.58719646799118,412.2625,590.307881773399,119.0,50.04494382022472,858.8581081081081,761.6518218623481,759.1312056737588,416.76190476190476,605.4818652849741,280.9940828402367,586.8219461697722,908.1701030927835,779.5396825396825,617.6052141527002,631.6758620689656,792.016632016632,823.2760416666666,360.6077441077441,329.1637426900585,567.0484848484848,170.34285714285716,214.9579831932773,723.6447368421053,692.0170293282877,514.6954314720812,944.4042553191489,794.3413461538462,827.68,338.01176470588234,257.9329608938547,466.08562197092084,343.54769230769233,123.68277945619336,848.7740112994351,84.36866359447005,285.6372549019608,602.9935760171306,155.16455696202533,74.81693363844394,783.1162162162162,804.156,716.4619047619047,346.7417218543046,529.938679245283,471.9761904761905,639.3720930232558,868.7888198757764,779.8111111111111,645.3243243243244,657.9803921568628,702.5945945945946,816.8298479087453,373.2320359281437,275.86206896551727,646.4530516431925,75.66,249.02586206896552,676.3529411764706
742.8678943154524,443.09659090909093,914.1769911504425,841.3387755102041,906.4603174603175,326.82835820895525,285.2012578616352,479.9631901840491,220.79707495429616,144.62935323383084,804.1270718232045,68.60264900662251,412.6,587.8694581280788,119.76,49.651685393258425,857.4425675675676,757.34008097166,756.4219858156029,417.13492063492066,604.5492227979274,274.14792899408286,586.312629399586,904.1649484536083,777.4675324675325,614.3370577281191,629.3724137931034,791.3679833679834,821.0416666666666,359.5858585858586,329.729044834308,566.3595959595959,167.5142857142857,209.46218487394958,723.9736842105264,690.868495742668,514.3299492385787,945.2340425531914,793.1610576923077,824.9911111111111,337.0470588235294,250.5977653631285,465.0064620355412,342.6753846153846,124.08157099697885,848.3276836158192,84.50691244239631,285.3578431372549,601.5289079229123,154.9704641350211,74.8512585812357,781.9297297297297,801.956,713.504761904762,346.73509933774835,527.5518867924528,470.6607142857143,636.9638242894057,866.4099378881988,778.1111111111111,643.6841216216217,655.3725490196078,701.856418918919,814.8365019011407,372.998502994012,275.8556034482759,645.3849765258216,74.9,244.69827586206895,676.1176470588235
743.2241793434748,444.7386363636364,913.6637168141593,842.269387755102,905.1428571428571,324.86567164179104,284.7861635220126,479.2433537832311,221.15539305301644,143.3681592039801,802.9613259668508,68.54966887417218,412.065,587.4876847290641,118.175,49.52584269662921,858.2263513513514,754.4251012145749,758.6347517730496,417.0238095238095,605.3989637305699,272.1656804733728,586.2629399585921,902.4020618556701,778.6565656565657,612.1918063314712,630.1931034482759,791.2349272349272,820.78125,359.1313131313131,330.5224171539961,567.3757575757576,167.4857142857143,211.48739495798318,724.0921052631579,690.9479659413435,515.2182741116751,945.7234042553191,793.0096153846154,823.0622222222222,337.0176470588235,257.3072625698324,464.53473344103395,343.23846153846154,123.34743202416918,846.2316384180791,84.64285714285714,284.8406862745098,601.1948608137045,153.8776371308017,74.53775743707094,783.6378378378379,799.612,713.9047619047619,347.7748344370861,527.683962264151,470.2083333333333,636.0904392764858,863.9875776397515,778.3611111111111,641.4206081081081,656.5490196078431,701.8462837837837,814.3526615969582,372.5808383233533,277.88577586206895,645.9671361502348,75.28,246.98275862068965,676.1764705882352
745.1281024819856,445.73295454545456,914.9469026548672,843.834693877551,911.2539682539683,324.95522388059703,276.9056603773585,480.4846625766871,221.37111517367458,143.47512437810946,802.7624309392265,68.76158940397352,412.6325,588.2635467980296,119.82,49.757303370786516,856.9628378378378,758.2469635627531,760.1382978723404,417.86507936507934,605.3834196891191,272.8816568047337,585.4761904761905,904.2061855670103,779.9336219336219,612.2551210428305,631.696551724138,790.9958419958419,823.5434027777778,359.8097643097643,329.99025341130607,567.2383838383838,169.2,214.51260504201682,725.0921052631579,693.0520340586565,516.0964467005076,944.936170212766,796.4471153846154,827.1555555555556,336.72352941176473,255.14525139664804,464.5234248788368,343.88615384615383,123.1963746223565,848.9209039548023,84.7073732718894,286.1617647058824,601.0364025695932,154.37974683544303,74.4187643020595,779.8675675675676,803.368,717.547619047619,347.3973509933775,529.8349056603773,471.07738095238096,639.3359173126615,869.3105590062112,781.3611111111111,643.2381756756756,659.0980392156863,704.7567567567568,817.754752851711,373.6422155688623,278.44181034482756,647.3568075117371,76.12,249.58620689655172,677.9019607843137
744.5612489991994,446.76704545454544,916.1946902654868,844.4959183673469,911.8571428571429,327.65671641791045,285.1635220125786,481.11860940695294,221.60329067641683,143.0099502487562,806.828729281768,68.96688741721854,410.46,590.0689655172414,117.635,49.710112359550564,858.2533783783783,759.2429149797571,759.4787234042553,415.9047619047619,605.7823834196892,276.70414201183434,587.2608695652174,904.0463917525773,781.5382395382395,616.8882681564246,629.6068965517242,793.081081081081,823.7118055555555,360.45117845117846,330.729044834308,569.1535353535354,169.02857142857144,210.50420168067228,725.1447368421053,692.8249763481551,515.8832487309645,946.4893617021277,796.8533653846154,829.9377777777778,337.9117647058824,251.05027932960894,466.032310177706,344.3615384615385,123.81570996978851,849.457627118644,84.6889400921659,286.2328431372549,602.4989293361884,155.0632911392405,75.13501144164759,781.9108108108109,803.384,717.1047619047619,346.19867549668874,530.1650943396227,473.1904761904762,640.1989664082687,867.9316770186335,781.3555555555556,646.0287162162163,655.6176470588235,704.1216216216217,817.0285171102662,374.8263473053892,277.76724137931035,649.0422535211268,76.78,244.97413793103448,678.1176470588235
745.3122497998398,446.33522727272725,916.5132743362832,844.2673469387755,911.4814814814815,329.13432835820896,283.92452830188677,481.13292433537833,221.44606946983546,144.63681592039802,808.1546961325967,68.74834437086092,412.505,589.7881773399015,118.36,49.25393258426966,859.0675675675676,757.582995951417,759.5460992907801,415.08730158730157,606.6269430051814,278.7869822485207,588.1304347826087,901.1340206185567,780.6493506493506,618.243947858473,628.9793103448276,793.7484407484408,823.3619791666666,361.0084175084175,330.67056530214427,567.7777777777778,168.57142857142858,209.81512605042016,726.7763157894736,693.5335856196783,516.3908629441624,947.3510638297872,796.4807692307693,828.8844444444444,338.6470588235294,261.63128491620114,466.22940226171244,343.7846153846154,125.25679758308156,850.6101694915254,84.49539170506912,284.9779411764706,603.220556745182,154.54852320675104,74.67276887871853,784.6162162162162,801.172,716.9238095238095,347.6953642384106,529.8632075471698,472.6190476190476,640.5245478036176,866.6086956521739,780.9625,646.331081081081,655.2352941176471,703.643581081081,816.8174904942965,374.4865269461078,276.32974137931035,647.7276995305165,76.22,244.80172413793105,678.9019607843137
